spatial	a. 空间的, 受空间条件限制的, 占地位的 [医] 隙的, 间隙的, 腔的; 空间的, 立体的
spawn	n. (鱼)卵, 产物 vt. 产卵, 酿成, 大量生产 vi. 产卵, 大量生产
specialized	a. 专门的, 特别的, 专科的, 特化的, 专化的 [计] 专业化的
specialty	n. 专业, 专长, 特产, 特制品, 特性, 特点 a. 专门的, 独立的
species	n. 种, 类, 外形 [医] 茶剂; 种
specific	n. 特效药, 特性 a. 特殊的, 明确的, 具有特效的, 特定地, 具体地
specification	n. 规格, 详述, 详细说明书 [计] 规范; 形式说明; 说明; 说明书; 规格
specified	a. 规定的；详细说明的
specify	vt. 详列, 指定, 说明 [计] 指定
specimen	n. 样品, 标本, 试料 [化] 试样
speck	n. 斑点, 有斑点的东西, 污点, 缺点, 微粒, 肥肉 vt. 使有斑点
spectacle	n. 引人羡慕的东西, 景象, 眼镜, 场面, 公开展示
spectacular	a. 公开展示的, 惊人的, 壮观的 n. 奇观, 惊人之举, 展览物
spectacularly	adv. 引人注目地；壮观地
spectator	n. 观众, 目击者, 旁观者
spectra	系列, 范围, 谱, 光谱, 波谱, 射频频谱, 无线电信号频谱, 余象 [计] , 光谱, 频谱
spectrum	n. 光谱, 范围, 系列 [化] 光谱
speculate	vi. 深思, 推测, 投机 [经] 投机
speculation	n. 沉思, 推测, 投机 [经] 投机交易, 买空卖空
speedy	a. 快的, 迅速的 [经] 快的, 迅速的
spew	vi. 呕吐, 喷涌 vt. 呕出, 喷 n. 呕吐物, 喷涌物
sphere	n. 球, 球面, 球体, 天体, 地球仪, 范围 vt. 包围, 使成球体, 放入球内
spherical	a. 球的, 球面的, 球状的, 天体的 [医] 球形的, 球状的
spider	n. 蜘蛛, 设圈套者 [化] 星形轮
spike	n. 长钉, 鞋钉, 钉状物, 尖峰状物, 穗 vt. 以大钉钉牢, 用尖物刺穿, 阻止, 弃置不用 [计] 尖峰信号
spiky	a. 大钉一般的, 长而尖的, 钉满钉子的, 有穗的
spill	n. 溢出, 溅出, 摔下, 溢出量, 木片, 小塞子 vt. 使溢出, 使散落, 洒, 使流出, 倒出, 使摔下 vi. 溢出, 涌流, 摔下
spin	n. 旋转, 自旋, 疾驰, 情绪低落 vt. 纺织, 纺, 使旋转, 编造 vi. 纺纱, 吐丝, 作茧, 结网, 旋转, 自旋, 疾驰
spinach	n. 菠菜, 货币, 胡说八道
spinal	a. 针的, 尖刺的, 尖刺状突起的, 脊骨的 [医] 棘折; 脊柱的
spine	n. 背骨, 脊柱, 尖刺 [医] 脊柱; 棘, 刺; 马蹄嵴
spined	a. 有背骨的, 有脊柱的, 有刺的
spineless	a. 无脊椎的, 没有骨气的, 懦弱的
spinet	n. 小型拨弦古钢琴, 小型立式钢琴
spinning	n. 纺纱 [化] 纺丝
spiny	a. 多刺的, 尽是尖刺的, 尖刺状的, 麻烦的, 棘手的
spiral	n. 螺旋形之物, 螺线 a. 螺旋形的, 盘旋的 vi. 螺旋形下降, 螺旋形上升, 螺旋形行进 vt. 使螺旋形行进
spirit	n. 精神, 心灵, 灵魂, 态度, 志气, 人格, 情绪, 心情, 烈酒 vt. 诱拐, 鼓励, 鼓舞
spiritual	a. 精神上的, 神圣的, 崇高的, 高尚的, 鬼的, 招魂术的 n. 有关教会的事
splash	n. 飞溅, 污点, 一点儿, 溅泼声, 色斑 vi. 溅湿, 溅开, 飞溅 vt. 溅, 泼, 使溅起水, 洒, 使成斑驳状
spleen	n. 脾脏, 坏脾气, 怨恨 [医] 脾
splendid	a. 光亮的, 了不起的, 灿烂的, 壮丽的, 显著的, 杰出的
splendor	n. 光辉, 壮丽, 显赫
split	n. 劈开, 裂片, 裂缝, 分裂, 派系, 派别, 柳条 a. 劈开的 vi. 分离, 分开, 裂开, 被劈开 vt. 劈开, 切开, 使分裂, 使分离 [计] 拆分
spoil	n. 战利品, 赃物, 奖品, 变质, 次品 vt. 损坏, 破坏, 溺爱 vi. 腐坏, 掠夺
spoilage	n. 变质, 糟蹋, 损耗, 损坏 [经] (原料,材料,产品)损坏
sponge	n. 海绵, 海绵状的东西 vt. 用海绵擦拭, 吸收掉, 抹掉 vi. 采集海绵, 海绵般吸收
sponsor	n. 保证人, 赞助者, 发起者, 倡议者, 教父 vt. 发起, 赞助, 倡议
spontaneity	n. 自然发生, 自生, 自发
spontaneous	a. 自然的, 自发的, 未经琢磨的 [医] 自发的, 特发的, 自生的
spontaneously	adv. 自发, 一时冲动, 出自自然, 不依赖人工, 自然产生, 本能, 自动, 自然而优雅
spoon	n. 匙, 调羹, 匙形工具 vt. 以匙舀起, 调情, 使成匙状
sporadic	a. 偶尔发生的, 零星发生的, 分散的 [医] 散在的, 散发的
sporadically	adv. 偶发地；零星地
spot	n. 污点, 地点, 斑点, 点, 娱乐场所, 处境, 少量 a. 当场的, 现场的, 现货买卖的, 现金交易的, 抽样的 vt. 点缀, 玷污, 认出, 准确定...的位, 用灯光照射 vi. 玷污, (从空中)侦察敌方目标
spotless	a. 无脏污的, 无缺点的, 无可挑剔的
spotlight	n. 照明灯, 反光灯, 聚光灯
spouse	n. 配偶
spout	n. 喷口, 从喷口流出的水, 水落管, 水龙卷 vt. 喷出, 喷射, 滔滔不绝说出, 典押 vi. 喷射, 高谈阔论
sprawl	vi. 伸开手足躺, 爬行, 蔓生, 蔓延 vt. 懒散地伸开, 使蔓生, 使不规则地伸展 n. 伸开手足躺卧姿势
spray	n. 水沫, 浪花, 水花, 喷雾, 喷雾器, 小树枝 vt. 喷雾, 扫射, 喷射 vi. 喷, 溅开
spring	n. 春天, 弹簧, 跳跃, 弹性, 活力, 泉, 源泉 a. 春天的 vi. 跳, 弹跳, 涌出, 生长, 裂开, 高耸 vt. 使跳起, 使爆炸, 突然提出
springboard	n. 跳板, 出发点
springtime	n. 春天, 春季, 初期
springwater	n. 泉水
sprout	n. 芽, 萌芽 vt. 使发芽, 摘去芽 vi. 长芽, 抽条
spur	n. 马刺, 刺激物, 鼓舞 vt. 刺激, 激励, 用马刺策(马)前进 vi. 用马刺驱马, 疾驰
spurt	n. 喷射, 冲刺 vt. 喷射 vi. 喷出, 迸发, 冲刺
squabble	vi. 争吵, 口角 n. 争吵, 口角
squad	n. 班, 小队, 小集团 vt. 编成班
squall	n. 飑, 喊叫 vi. 起飑, 嚎啕, 叫嚷 vt. 尖叫
squander	vt. 浪费, 使分散 vi. 浪费, 漂泊, 四散
square	n. 正方形, 街区, 广场, 平方, 直角尺 a. 正方形的, 正直的, 公正的, 平方的, 方正的, 结清的 adv. 成直角地, 对准地 vi. 一致, 符合, 结清 vt. 使成方形, 使平方自乘, 调正, 结清, 使一致
squarely	adv. 干脆地, 正好, 直角地
squash	n. 挤压, 压碎的东西, 南瓜属植物, 拥挤的人群 vt. 压扁, 镇压, 压制 vi. 被压扁, 发溅泼声, 挤入
squat	n. 蹲, 窝 a. 蹲着的, 矮胖的 vi. 蹲下, 蹲坐, 蹲伏 vt. 使蹲下, 擅自占有
squeak	n. 吱吱声, 侥幸 vi. 吱吱叫, 告密, 侥幸成功 vt. 以短促尖声发出
squeeze	n. 紧握, 挤, 榨, 榨取, 佣金 vt. 紧握, 挤, 榨取 vi. 压榨, 榨
squirrel	n. 松鼠, 松鼠毛皮 vt. 贮藏
squirt	v. 喷出, 溅迸, 注射 n. 水枪, 注射器, 喷出
stab	n. 刺, 戳, 剧痛, 尝试, 努力 vt. 刺, 戳, 刺入, 刺痛, 直入, 使伤心 vi. 刺, 刺伤
stability	n. 安定, 稳定性, 坚实, 巩固 [化] 稳定性
stabilize	vt. 使安定, 使稳固 vi. 稳定, 安定
stable	n. 马房, 牛棚 a. 稳定的, 安定的, 坚固的, 坚定的 vt. 赶入马房 vi. 被关在马厩
stack	n. 堆叠, 堆, 大量, 书库, 枪架, 烟囱, 堆积, 存贮栈 vt. 堆积, 堆满, 暗中对...做手脚 vi. 堆起 [计] 堆积, 堆栈
staff	n. 全体人员, 工作班子, 棍棒, 杆, 拐杖, 支柱, 权杖 a. 职员的, 雇员的, 参谋的 vt. 为...配备人员
stagecoach	n. 公共马车
stagger	n. 蹒跚, 踌躇 vi. 蹒跚, 犹豫 vt. 使摇摆, 使踌躇, 交错, 错开 a. 交错的, 错开的
staggering	a. 蹒跚的, 巨大的, 惊人的 [电] 参差
stagnant	a. 不流动的, 停滞的, 不景气的, 萧条的, 污浊的, 迟钝的 [经] 萧条的
stain	n. 污染, 污点, 着色剂 vt. 沾染, 染污, 着色 vi. 变脏
stained	a. 沾污的, 褪色的, 着色的, 染色的 [化] 染污
staircase	n. 楼梯, 梯子, 楼梯部分 [医] 阶梯现象
stake	n. 桩, 炮烙刑, 木柱, 赌注, 奖金 vt. 打桩, 用桩撑, 下赌注, 资助 vi. 打赌
stale	n. 尿 a. 不新鲜的, 陈腐的, 疲惫的, 陈旧的 vt. 使变旧, 走味 vi. 变陈旧, 走味, 失时效, 撒尿
stalk	n. 茎, 追踪, 高视阔步 vi. 悄悄靠近, 蹑手蹑脚地走近, 蔓延, 高视阔步 vt. 追踪, 搜索
stall	n. 厩, 停车处, 牧师职位, 货摊, 托辞, 拖延 vt. 关入厩, 停顿, 推托, 支吾, 使陷于泥中 vi. 被关在厩内, 陷于泥中, 停止, 支吾
stamina	n. 精力, 活力, 耐力, 雄蕊 [医] 耐力, 精力; 雄蕊
stamp	n. 印, 邮票, 打印器, 戳子, 图章, 印花税票, 标志, 特征, 类型, 跺脚 vt. 盖章于, 顿足, 贴上邮票, 铭刻, 捣碎, 扑灭 vi. 捣碎, 跺脚
stand	n. 站立, 站住, 停顿, 讲台, 看台, 立场, 法院证人席 vi. 站, 立, 坐落, 停滞, 位于, 坚持, 维持原状 vt. 忍受, 使站立, 抵挡
standard	n. 标准, 规格, 旗, 军旗, 本位 a. 标准的, 合规格的 [计] 标准
standardize	vt. 使标准化, 使合于标准, 用标准检验 [计] 标准化; 规格化
standardized	a. 标准化的；标准的；定型的
standing	n. 起立, 持续, 身分 a. 立着的, 不动的, 经常的, 持续的
standpoint	n. 立场, 观点
stanza	n. 演出期, (体育比赛的)局
staple	n. 主要产物, 常用品, 主要要素, 原料, 订书钉, 钩环 a. 主要的, 重要的 vt. 分级, 钉住
starch	n. 淀粉, 浆糊, 刻板 vt. 浆硬
stardom	n. 明星身分, 明星们
stare	vi. 注视, 凝视, 瞪视, 显眼 vt. 盯 n. 凝视
starfish	n. 海星
stark	a. 僵硬的, 完全的, 刻板的, 明显的, 荒凉的, 结实的 adv. 突出地, 简直, 全然
startle	n. 惊愕, 惊恐 vt. 吃惊, 使惊愕 vi. 惊起
startling	a. 令人吃惊的
starvation	n. 饥饿, 饿死 [医] 绝食, 饥锇(指长时期的)
starve	v. (使)饿死, (使)挨饿
stash	vt. 藏起来 n. 隐藏处, 隐藏物
stately	a. 庄严的, 宏伟的
static	n. 静电, 静电干扰 a. 静态的, 静止的, 固有的, 静电的
stationary	a. 不动的, 静止的, 不变的, 固定的, 停留的 [计] 定常, 定态, 固定的
stationery	n. 文具, 信纸 [法] 文具
statistics	n. 统计学, 统计资料 [计] 统计信息
statue	vt. 以雕像装饰 n. 雕像
stature	n. 身材, 身高, 高度 [医] 身材, 身高
status	n. 状态, 情形, 地位, 要人身份 [计] 状态
steadfast	a. 坚定的, 踏实的, 固定的, 不变的
steady	a. 稳定的, 不动摇的, 沉着的, 稳固的, 坚定的, 经常的 vt. 使稳定, 使坚定 vi. 变为沉着, 稳固
steak	n. 牛排, 鱼排, 肉排
steal	vt. 剽窃；偷偷地做；偷窃；vi. 窃取；偷偷地行动；[棒球]偷垒；n. [口]偷窃；便宜货；偷垒；[篮球]断球
steam	n. 蒸汽, 精力 a. 蒸汽的 vi. 蒸发, 行驶, 发怒 vt. 蒸, 煮, 散发
steep	n. 浸渍, 悬崖 a. 险峻的, 陡峭的, 急剧升降的, 夸大的 v. 浸, 泡
steer	vt. 引导, 驾驶, 航行, 控制 vi. 驾驶, 掌舵, 行驶 n. 驾驶指示, 劝告
stellar	a. 星的, 似星的, 星球的, 主要的
stem	n. 茎, 干, 柄, 船首, 血统, 堵塞物 vt. 摘掉茎, 装柄于, 阻止, 堵住, 逆行 vi. 堵住, 逆行
stereophotograph	 立体照片, 立体照相, 立体照像
stereotype	n. 铅版, 陈规, 老套 vt. 使用铅版, 把...印制成盲文, 套用老套, 使一成不变
sterile	a. 不毛的, 不孕的, 无菌的, 贫瘠的, 无效的, 枯燥的 [医] 无菌的, 消毒的; 不育的
stern	n. 尾部, 船尾, 臀 a. 严厉的, 严格的, 坚定的, 坚决的
stew	n. 炖, 烦恼, 热浴, 妓院, 鱼塘 vi. 炖, 焖, 忧虑 vt. 炖, 焖, 使焦虑
stick	n. 棍, 棒, 刺, 枯枝, 茎, 条状物 vt. 插进, 刺入, 钉住, 伸出, 粘贴, 停止 vi. 粘住, 停留, 坚持, 陷住, 伸出
stickpin	n. 领带夹
sticky	a. 粘的, 有粘性的, 顽固的
stiff	a. 坚硬的, 严厉的, 呆板的, 生硬的, 刚强的, 强烈的, 粘的, 稠的, 艰难的 n. 死尸, 醉鬼, 钞票 vt. 不肯付...小费
stiffen	vt. 使变硬, 使僵硬, 使顽强, 使严厉 vi. 变粘, 变硬, 变强烈
stifle	vt. 使窒息, 抑止, 扼杀 vi. 窒息, 被扼杀
still	n. 蒸馏室, 寂静, 剧照 v. 蒸馏, (使)平静, (使)静止 a. 静止的, 不动的, 静寂的, 不起泡的, 静物摄影的 adv. 仍然, 更, 静止地 conj. 然而, 但是
stilt	n. 高跷, 支柱, 脚柱
stimulant	a. 兴奋性的, 激励的, 鼓舞的 n. 兴奋剂, 酒精饮料
stimulate	vt. 刺激, 激励, 鼓舞 vi. 起刺激作用
stimulation	n. 刺激, 激励, 鼓舞 [医] 兴奋, 刺激
stimuli	剌激, 剌激物, 促进因素, 动因 [医] 刺激特, 刺激
stimulus	n. 刺激, 激励, 刺激品 [医] 刺激特, 刺激
sting	n. 叮, 刺痛, 刺激, 讽刺 vt. 叮, 刺痛, 刺激, 使苦恼 vi. 叮, 刺痛
stingy	a. 小气的, 吝啬的, 缺乏的, 有刺的
stipend	n. 薪金, 定期生活津贴 [经] 薪水
stipulate	v. 规定, 保证
stipulation	n. 约束, 约定, 契约 [经] 订定, 规定, 条款
stir	n. 骚动, 轰动, 搅动, 监狱 vt. 移动, 摇动, 激起, 惹起, 搅拌 vi. 走动, 传播, 搅拌
stitch	n. 一针, 疼痛, 针法, 碎布条, 针脚 v. 缝, 缝合, 装订
stock	n. 树干, 祖先, 血统, 原料, 备料, 库存, 牲畜, 股票, 股份, 保留剧目 a. 存货的, 常备的, 平凡的, 普通的, 股票的, 保留剧目的, 繁殖用的 vt. 装把手于, 进货, 备有, 放牧 vi. 出新芽, 备货, 囤积
stocky	a. 矮胖的, 健壮结实的
stodgy	a. 易吃饱的, 塞满的, 平凡的, 庸俗的, 步履艰难的
stomach	n. 胃, 食欲, 欲望, 肚子 vt. 吃下, 忍受
stonemason	n. 石工, 石匠
stony	a. 多石的, 无情的
storage	n. 存储器, 储藏, 保管, 库存, 仓库 [计] 存放处; 存储
storm	n. 暴风雨, 骚动, 风波, 风暴, 猛攻 vi. 起风, 猛冲, 怒吼 vt. 猛攻
stout	a. 结实的；矮胖的；勇敢的；激烈的 n. 矮胖子；烈性啤酒
stove	n. 火炉, 窑 vt. 用火炉烤 stave的过去式和过去分词
straight	n. 直线, 直 a. 直的, 笔直的, 正直的, 直接的, 连续的, 整齐的 adv. 直接地, 立即, 不断地
strain	n. 紧张, 拉紧, 张力, 过劳, 扭伤, 血缘, 种, 族, 气质, 曲调, 旋律, 口吻 vt. 使劳累, 拉紧, 过分使用, 扭伤, 滥用, 曲解, 滤 vi. 尽力, 努力, 紧拉, 弯曲, 被滤出
strait	n. 海峡, 困境 a. 困难的, 窘迫的, 狭窄的
strand	n. (绳索的)股, 绳, 串, 海滨, 河岸 vi. 搁浅 vt. 使搁浅, 使落后, 使陷于困境, 弄断, 搓
strap	n. 带, 皮带 vt. (用皮带)捆扎
strata	pl. 层, 地层, 阶层 [医] 层
strategy	n. 战略, 策略 [经] 战略, 策略
stratum	n. 层, 地层, 阶层 [医] 层
stray	n. 走失的家畜, 浪子 a. 迷途的, 偶然的 vi. 迷路, 彷徨, 流浪
streak	n. 条理, 斑纹, 倾向 vt. 加条纹 vi. 变成条纹, 飞跑
streamline	n. 流线, 流线型 vt. 使成流线型, 使合理化
strength	n. 力量, 实力, 强度, 浓度, 人数, 抵抗力 [化] 强度
strengthen	vt. 加强, 变坚固 vi. 变强, 股票上涨
strenuous	a. 奋发的, 费劲的, 艰苦的
strenuously	adv. 勤奋地；费力地
stress	n. 压力, 紧迫, 强调, 重音, 重点, 应力 vt. 加压力于, 着重, 重读
stretch	n. 伸展, 张开, 连绵, 一段路, 一段时间 a. 可伸缩的, 弹性的 vt. 伸展, 张开, 曲解, 使过度伸展 vi. 伸展, 延伸 [计] 伸展
strict	a. 严厉的, 绝对的, 详尽的, 严格的, 精确的 [法] 严格的, 精确的, 绝对的
stride	n. 大步, 步幅, 步态, 进步 v. 迈大步走, 跨过, 跨
strife	n. 争吵, 竞争, 冲突
strike	n. 罢工, 打击, 殴打 vt. 打, 撞击, 冲击, 侵袭, 取消, 结算, 打掉, 罢工, 刺透, 使生根, 遇见 vi. 打, 打击, 抓, 罢工, 搏动, 触礁, 敲, 响, 穿透, 打动
striking	a. 醒目的, 惊人的, 打击的, 罢工的 [法] 罢工的, 罢市的, 罢课的
strikingly	adv. 显著地, 惊人地, 引人注目地
string	n. 线, 细绳, 一串, 字符串 vt. 串起, 成串, 收紧, 缚, 扎 vi. 成一串 [计] 字符串, 串
stringent	a. 迫切的, 严厉的, 银根紧的 [医] 约束的, 紧迫的
strings	n. 附带条件, 弦乐部分, 弦乐器
strip	n. 长条, 条状, 带, 脱衣舞 vt. 脱衣, 被剥去, 剥夺, 拆卸 vi. 脱衣服
stripe	n. 斑纹, 条纹 [医] 纹, 条纹
strive	vi. 努力, 奋斗, 斗争
stroke	n. 笔划, 打, 中风, 抚, 摩, 冲程 vt. 划尾桨, 抚, 摩, 划去 [计] 笔划
stroll	n. 闲逛, 漫步 v. 闲逛, 漫步
structural	a. 结构的, 建筑的 [医] 结构的
struggle	n. 斗争, 努力, 奋斗 vi. 努力, 奋斗, 挣扎
stub	n. 断肢, 烟蒂, 树桩, 残余, 存根 vt. 连根拔除, 踩熄 [计] 存根
stubborn	a. 顽固的, 不听话的, 执拗的, 棘手的
stubbornness	n. 倔强；顽强；棘手
studio	n. 工作室, 画室, 演播室, 电影制片厂
stuffy	a. 闷热的, 窒息的, 乏味的, 固步自封的, 自以为是的
stumble	n. 绊倒, 蹒跚而行, 失足 vt. 使绊倒, 使困惑 vi. 绊倒, 失足, 失策, 犯错, 蹒跚, 踌躇
stun	vt. 使昏迷, 使震惊, 打昏 n. 昏迷, 猛击
stunning	a. 打昏迷的, 弄得人昏头昏脑的, 令人震惊的
stunt	n. 特技, 绝技, 花招, 噱头, 手腕, 发育不良 vt. 阻碍成长 vi. 表演特技
sturdy	a. 强健的, 健全的 [医] 羊晕倒病, 羊蹒跚病
stylized	a. 程式化的；按固定格式的
subdiscipline	n. 学科的分支
subdivide	vt.vi. (把...)再分, (把...)细分 [法] 再分, 细分
subdivision	n. 细分, 分部 [医] 再分; 亚门
subduct	vt. 减去, 拿掉 [医] 下转
subdue	vt. 使服从, 压制, 减弱, 抑制, 克制
subjected	v. 使从属；受…影响；使遭受（subject的过去分词形式）
subjection	n. 征服, 服从, 隶属 [法] 隶属, 服从, 屈从
subjugation	n. 征服, 镇压, 平息 [法] 征服, 镇压, 克制
sublimate	vt. 使升华, 使高尚 vi. 升华, 纯化 a. 纯净化的, 高尚的, 理想化的 n. 升华物
submarine	n. 潜水艇, 海底生物 a. 海中的, 生长在海中的 vt. 用潜水艇攻击 vi. 在下疾行, 在下滑动
submerge	vt. 使浸水, 使陷入, 淹没 vi. 潜入水中
submerged	a. 水下的, 在水中的
submission	n. 屈服, 服从, 谦恭, 呈递, 提交, 意见 [经] 提交, 提出, 提交公断
submissive	a. 服从的, 顺从的
submit	vt. 使服从, 使受到, 委托, 提交, 认为 vi. 屈服, 服从
subordinate	n. 属下, 附属物 a. 下级的, 次要的, 附属的 vt. 使居下位, 使服从
subsection	n. 分部, 分区, 分支 [经] 分部, 分段, 小小组
subsequent	a. 后来的, 接下去的 [经] 后来的
subsequently	adv. 后来, 随后
subside	vi. 沉淀, 沉降, 平息
subsidiary	n. 子公司, 附件, 辅助者 a. 辅助的, 次要的, 津贴的
subsidize	vt. 补助, 资助, 贿赂 [经] 资助, 津贴, 给...补助金
subsidy	n. 补助金, 津贴 [经] 补助金, 津贴, 补贴
subsist	vt. 供给食物, 供养 vi. 生存, 存在
subsistence	n. 生存, 生活 [医] 生存
subspecies	n. 亚种
substantial	n. 重要材料(或事物), 有实际价值的东西 a. 实质上的, 物质的, 有内容的, 结实的
substantially	adv. 实质上, 本质上, 大体上
substantiate	vt. 使实体化, 证实 [经] 确证
substantive	a. 表示实在的, 有实质的, 独立存在的, 大量的, 重大的, 坚实的, 名词的 n. 名词性实词, 名词
substitute	n. 代理, 代理人, 代用品, 代替者, 代替物 vt. 代替 vi. 替代, 取代, 代用 a. 代替的, 代用的, 代用品的 [计] 置换; 替代
subterranean	a. 地下的, 秘密的 n. 地下室, 地下工作者
subtle	a. 敏锐的, 精细的, 狡猾的, 稀薄的, 灵巧的, 微妙的 [医] 锐敏的; 精细的
subtract	vt. 减去, 扣掉, 减少 vi. 做减法 [计] 减
subtraction	n. 减少 [计] 减法
subtractive	a. 减去的, 有负号的, 负的
suburb	n. 市郊住宅区, 郊区, 边缘
suburbanite	n. 郊区居民
suburbanization	n. 市郊化, 郊区化；近郊化
subversive	a. 从事颠覆的, 破坏性的 n. 破坏分子, 颠覆分子
subvert	vt. 推翻, 颠覆, 毁灭 [法] 颠覆, 推翻, 减亡
subway	n. 地铁, 地道 vi. 乘地铁
succeed	vi. 成功, 继承, 继续 vt. 继承, 接替
successful	a. 成功的, 一帆风顺的, 顺利的 [经] 成功的
successive	a. 继承的, 连续的 [经] 接续承运人; 连续的
succinct	a. 简洁的, 紧缩的
succumb	vi. 屈从, 屈服, 死
sue	vt. 控告, 起诉, 请求 vi. 提出诉讼, 提出请求
suffer	vt. 遭受, 经历, 忍受 vi. 受痛苦, 受损害
sufficient	a. 充分的, 足够的 [法] 充分的, 足够的
suffrage	n. 投票, 选举权, 参政权, 代祷 [法] 选举权, 投票权, 参政权
suffuse	vt. 遍布, 弥漫, 充满
sugar	n. 糖, 糖块, 甜言蜜语 vt. 加糖于, 使甜蜜, 粉饰, 美化 vi. 制成糖
suggest	vt. 提议, 建议, 促成, 暗示, 启发, 使人想起 [法] 建议, 提出, 提议
suit	n. 套装, 诉讼, 请求, 起诉, 套, 组 vt. 适合, 使适应 vi. 合适, 相称
suitable	a. 适当的, 相配的 [法] 合适的, 适宜的, 适当的
suitcase	n. 手提箱
suite	n. 随员, 套房, (一)组, (一)套, 组曲, 继之而来的事 [电] 程序组
suited	a. 适合的
sulfur	n. 硫, 硫磺 vt. 用硫磺处理
sulky	a. 生气的, 阴沉的
sullen	a. 愠怒的, 沉闷的, 阴沉的
sully	vt. 玷污, 弄脏 n. 污点, 脏污
sultry	a. 闷热的, 粗暴的, 放荡的, 激烈的
sum	n. 总数, 总和, 金额, 概要, 顶点 vt. 总计, 概括 vi. 合计 [计] 系统实用程序和维护
summit	n. 顶点, 最高阶层, 最高级会议 a. 政府首脑的, 最高级的
summon	vt. 召唤, 召集, 号召, 振奋, 唤起, 鼓起 [经] 传唤, 传讯
sumptuous	a. 奢侈的, 华丽的
sunburn	n. 日炙, 晒斑, 晒焦, 晒黑 vt.vi. (使)晒黑, (使)晒得退色, (使)晒焦
sundial	n. 日规, 日晷
sunflower	n. 向日葵
sunglasses	n. 太阳镜, 墨镜, 太阳眼镜
sunlight	n. 日光 [医] 日光, 太阳光
sunlit	a. 阳光照射的
sunrise	n. 日出, 黎明, 拂晓
sunset	n. 日落, 晚年
sunshine	n. 阳光, 光明, 晴天
superb	a. 极度的, 华丽的, 极好的
supercontinent	n. [地]超大陆
superficial	n. 表面, 外表 a. 表面的, 肤浅的, 面积的
superficially	adv. 表面, 表面性, 浅层, 不深, 表皮, (贬)肤浅, 一知半解, 浅薄, 平方, 浮面
superfluous	a. 多余的, 过剩的
superheat	vt. 使过热 n. 过热
superintendent	n. 监督人, 主管人, 主日学校校长 [经] 监督人, 主管人(部门)
superior	n. 长者, 占优势的人, 上级 a. 上级的, 出众的, 高傲的
supernatural	a. 超自然的, 神奇的 [医] 超自然的
supersede	vt. 代替, 取代, 接替 [法] 替代, 替换, 充任
superstition	n. 迷信 [法] 迷信
supervise	v. 监督, 管理, 指导
supervision	n. 监督, 管理 [经] 监督, 管理
supervisor	n. 管理者, 监督者, 指导者, 视导员 [计] 管理程序
supplant	vt. 排挤掉, 代替
supple	a. 柔软的, 逢迎的, 顺从的 vt. 使柔软, 使顺从
supplement	n. 补充物, 增刊, 补充, 补遗, 补编, 附录, 补角 vt. 补充, 增补
supplementary	a. 补足的, 补充的, 追加的 [经] 追加的, 补充的, 增补的
supplementation	n. 增补, 补足, 补充
suppose	vt. 推想, 假设, 以为, 想像, 假定 vi. 料想
supposedly	adv. 想象上, 看上去像, 被认为是, 恐怕, 按照推测
supposition	n. 想像, 推测, 推想 [法] 假定, 推定, 推测
suppress	vt. 镇压, 使止住, 禁止, 抑制, 查禁 [法] 镇压, 平定, 禁止出版
supremacy	n. 至高无上, 霸权地位, 优势, 至上 [法] 至高权力, 无上权力, 霸权
supreme	n. 至高, 霸权 a. 至高的, 终极的, 极端的, 最大的
supremely	adv. 崇高地；至上地
surcharge	n. 装载过多, 超载, 追加罚款, 附加税 vt. 使装载过多, 追加罚款, 收附加税
surface	n. 面, 表面, 水面, 外表, 平面 a. 表面的, 外观的, 肤浅的, 水面上的 vt. 使成平面, 使浮出水面 vi. 浮出水面, 呈现, 在地面上工作
surge	n. 巨涌, 汹涌, 澎湃 vi. 汹涌, 澎湃, 颠簸, 猛冲, 突然放松 vt. 使汹涌奔腾, 急放 [计] 电压尖峰
surgeon	n. 外科医生, 军医, 船医 [医] 外科医师
surgery	n. 外科, 手术, 手术室, 换球术
surging	v. 浪涌；冲击（surge的ing形式）
surmise	n. 推测, 猜测 v. 推测, 臆测
surmount	vt. 战胜, 超越, 克服
surpass	vt. 超越, 凌驾, 胜过
surpassingly	adv. 卓越地, 超群地
surplus	n. 剩余, 过剩, 盈余 a. 过剩的, 剩余的
surrender	vt. 交出, 放弃, 使投降, 让与 vi. 投降, 自首 n. 交出, 放弃, 投降
survey	n. 纵览, 视察, 测量, 俯瞰, 调查 vt. 审视, 视察, 俯瞰, 通盘考虑 vi. 测量土地
survivability	 残存性, 生存性, 耐受性
survival	n. 生存, 残存, 幸存者 a. 赖以生存的
survive	vt. 比...活得长, 生存, 生还, 幸免于 vi. 活下来, 幸存
survivor	n. 生还者, 幸存者 [法] 生还者, 生存者, 辛存者
susceptible	a. 易受影响的, 易感动的, 容许...的 [法] 易感的, 易受影响的, 容许
suspect	n. 被怀疑者, 嫌疑犯 a. 令人怀疑的, 不可信的, 可疑的 v. 怀疑, 猜想
suspend	vt. 悬, 吊, 使悬浮, 暂停, 中止, 推迟 vi. 暂停, 中止, 悬浮, 停止偿付债务 [计] 暂停
suspender	n. 悬挂者(物), 袜吊, 吊裤带 [医] 悬吊带, 悬吊器
suspense	n. 悬疑, 焦虑, 悬念, 悬而不决 [经] 未定, 暂记
suspicion	n. 怀疑, 觉察, 嫌疑 [法] 怀疑, 疑心, 嫌疑
